UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Shots Outside Box/90,NP-xG/90,Gl Mst,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90
19081682,Maicon Assis,35,70 kg,176 cm,,-,BRA,Campeonato Brasileiro Série D,Vitória (ES),"€42,500 p/a",31/12/2025,"AM (C), ST (C)",-,13,888,85%,0.2,0.39,1.62,1.01,0.51,11%,0.2,9%,-1.46,1.22,1.01,0.45,0,1.52,88%,0.81,0,0,6.89,13%,0.91,0.2,13.68,16.72,8.31,1.22,11.8km,2.33,9.43,-,-,-,-
19087401,Rodolfo,34,82 kg,189 cm,,-,BRA,Campeonato Brasileiro Série D,Bahia de Feira,"€38,000 p/a",31/12/2025,GK,-,19,"1,529",56%,-,0,0,0,-,-,-,-,0,-,-,0,0,0,0%,9.18,0,0,-,-,-,-,4.06,9.95,0,-,4.9km,0,0,11,25,5,0.02
19125411,Lucas Mendes,34,74 kg,177 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Joinville,"€9,500 p/a",31/12/2025,D (R),-,15,"1,350",81%,0.07,0.04,2.53,1.07,0.13,24%,1,-,-4.49,0.2,0.27,0.3,0,1.87,72%,1.53,0.13,0.27,4.93,65%,3.2,0.6,11.87,9.8,10.8,0.67,9.0km,1.6,4.87,-,-,-,-
2000232785,Klevis Haxhari,20,76 kg,188 cm,,Pulled knee ligaments,ALB,National Independent Soccer Association,LA Force,"€64,500 p/a",31/12/2025,D (C),-,10,900,70%,0.1,0,0,0,-,-,0,50%,0.9,0,0,0.01,0,1.7,89%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
19147093,Wallace Oliveira,31,69 kg,174 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Goiatuba,"€7,250 p/a",31/12/2025,D/WB (R),-,14,"1,207",86%,0.15,0.09,4.25,0.6,0.15,13%,0.37,11%,-0.73,0.45,0.3,0.2,0,1.71,88%,1.19,0.15,0.07,4.18,52%,2.16,0.45,7.31,12.6,8.87,1.27,9.2km,1.34,4.47,-,-,-,-
19153004,Guilherme Lazaroni,32,71 kg,180 cm,,-,BRA,Campeonato Brasileiro Série D,Hercílio Luz,"€54,000 p/a",31/12/2025,D (L),-,16,"1,286",86%,0.35,0.14,6.16,1.33,0.28,19%,0.77,-,-0.46,0.14,0,0.03,0,2.1,79%,1.75,0.07,0.35,6.51,74%,4.83,0.63,12.39,13.72,13.02,1.12,12.4km,1.89,7.77,-,-,-,-
2000251443,Jose Sosa,25,69 kg,168 cm,,-,GUA,National Independent Soccer Association,LA Force,"€48,500 p/a",31/12/2025,M (C),-,10,900,69%,0.4,0.07,0,0,-,-,0,-,-0.53,0.1,0,0.05,0,1.8,75%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
19153818,Amaral,37,79 kg,174 cm,,-,BRA,Campeonato Brasileiro Série D,Atlético Cearense,"€44,500 p/a",31/12/2025,"DM, M (C)",-,17,"1,460",87%,-,0.1,3.33,1.05,0.25,0%,0,11%,0.48,0.18,0.31,0.03,0,2.53,76%,0.92,0.18,0.18,3.45,52%,1.79,0.12,9.92,7.64,7.21,0.43,9.6km,2.59,6.97,-,-,-,-
19165131,Bruninho,31,64 kg,174 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Azuriz,"€61,000 p/a",31/12/2025,D/WB (L),-,12,995,84%,0.45,0.11,6.15,1.36,0.18,8%,0.36,-,-0.47,0.18,0.09,0.04,0,1.99,69%,1.81,0.09,0.27,5.7,54%,3.08,0.99,14.65,11.76,9.86,0.9,11.4km,2.26,7.15,-,-,-,-
19167342,Amorim,31,72 kg,177 cm,,-,BRA,Campeonato Brasileiro Série D,Sousa,"€37,500 p/a",31/12/2025,DM,-,18,"1,548",88%,0.23,0.25,4.94,0.93,0.35,17%,0.06,-,-1.93,0.17,0.23,0.07,0,2.03,71%,1.1,0,0.29,5,48%,2.38,0.52,15,6.28,9.65,1.16,12.6km,2.79,9.24,-,-,-,-
2000312155,Mariano Alderetes,21,73 kg,178 cm,,-,ARG,Primera D Metropolitana,Atl. Lugano,"€19,500 p/a",31/12/2025,D (C),-,10,900,68%,-,0,0,0,-,-,0,33%,0.87,0.1,0,0.01,0,1.9,95%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
2000119547,Gabriel Conceição,23,79 kg,183 cm,,-,BRA,Divisões inferiores do Campeonato Brasileiro,Boavista (RJ),"€12,750 p/a",30/5/2026,ST (C),-,10,702,86%,-,0.01,0.64,0.51,0.13,29%,0.26,9%,-0.25,0.64,0.51,0.16,0,1.54,86%,0.13,0,0,9.74,36%,3.46,0.13,1.28,19.23,6.28,0.9,11.9km,1.79,6.92,-,-,-,-
2000311286,Ricardo Peňa,20,75 kg,186 cm,,-,CRC,Liga Movistar Segunda Division,Desamparados,"€87,500 p/a",31/5/2026,DM,-,43,"3,870",68%,0.26,0.08,0,0,-,-,0,20%,0.46,0.07,0,0.04,0,1.95,87%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
65010339,Gladwin Shitolo,35,77 kg,186 cm,,-,RSA,National First Division,Royal AM,"€28,000 p/a",30/6/2026,"D (C), DM, M (C)","DM, M (C)",23,"2,020",85%,0.04,0.02,3.21,0.13,0.04,8%,0,7%,0.35,0.13,0.45,0.03,0,0.8,69%,1.2,0.31,0.76,6.33,85%,5.35,0.31,12.16,7.89,3.79,0.09,11.1km,0.8,1.78,-,-,-,-
23190203,Nassar Nassar,32,69 kg,169 cm,,-,LIB,LFA Premier League,Al-Ansar,"€20,000 p/a",30/6/2026,D (R),-,37,"3,355",74%,0.08,0.11,0.94,0.13,0.03,12%,0.08,15%,0.9,0.16,0.08,0.06,0,2.07,90%,0.21,0,0.05,1.05,31%,0.32,0.05,2.17,3.08,2.01,0.3,2.3km,0.56,1.29,-,-,-,-
23151022,Faisal Zayed,33,70 kg,181 cm,,-,KUW,STC Premier League,Salmiya,"€71,500 p/a",30/6/2026,AM (L),-,35,"3,150",72%,0.09,0,0,0,-,-,0,-,-6.27,0.71,0,0.18,0,1,64%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
23127927,Omid Ebrahimi,37,72 kg,179 cm,,-,IRN,Azadegan League,Pars Jam,"€45,000 p/a",30/6/2026,"DM, M (C)",-,42,"3,798",71%,0.12,0.1,0,0,-,-,0,11%,-2.17,0.05,0,0.06,0,1.68,84%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
23034087,Jalalaldin Alimohammadi,34,68 kg,170 cm,,-,IRN,Azadegan League,Mes Kerman,"€151,000 p/a",30/6/2026,AM (R),-,43,"3,870",67%,0.07,0.09,0,0,-,-,0,3%,-1.38,0.26,0,0.06,0,0.67,85%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
65026113,Lebogang Phiri,30,63 kg,173 cm,,Damaged knee cartilage,RSA,Championnat National,SC Bastia,"€218,000 p/a",30/6/2026,"DM, M (C)",-,21,"1,775",88%,0.1,0.13,3.09,1.12,0.3,24%,0.2,15%,0.88,0.46,0.51,0.07,0,1.77,81%,0.71,0.1,0.1,2.38,26%,0.61,0.1,13.28,13.34,9.89,1.06,12.0km,2.43,10.9,-,-,-,-
2000157713,Đorđe Vladisavljević,22,78 kg,188 cm,,-,SRB,Prva liga Srbije,Radnički (SM),"€24,500 p/a",30/6/2026,D (L),-,35,"3,081",84%,0.03,0.06,5.67,1.05,0.15,12%,0.58,13%,0.03,0.06,0.03,0.03,0,2.6,85%,1.4,0.12,0.73,7.07,67%,4.7,0.82,9.55,16.39,14.49,1.05,12.7km,2.19,7.3,-,-,-,-
65026833,Thembela Sikhakhane,32,65 kg,170 cm,,-,RSA,DStv Premiership,AmaZulu,"€73,000 p/a",30/6/2026,D (RL),D (L),13,"1,257",85%,-,0.07,5.58,1,0.36,5%,0.21,13%,-0.34,0.36,0.43,0.17,0,2.65,77%,1,0.21,0.57,8.09,53%,4.3,0.5,12.1,14.46,14.25,1.29,12.4km,2.51,7.09,-,-,-,-
2000159324,Hisham Kasimu,27,78 kg,185 cm,,-,KEN,BetKing Premier League,Tusker FC,"€73,500 p/a",30/6/2026,ST (C),-,25,"2,264",62%,0.08,0.1,0,0,-,-,0,7%,-1.24,1.63,0,0.29,0,1.35,59%,0,0,0,0.56,29%,0.16,-,0.12,0.56,0.2,0.08,0.4km,0.04,0.28,-,-,-,-
2000178404,Yestin Shakespear,19,77 kg,186 cm,,-,ENG,Pitching In Northern Premier Division,Bamber Bridge,"€9,500 p/a",30/6/2026,ST (C),-,36,"3,258",56%,0.06,0.06,0,0,-,-,0,17%,4.97,1.05,0,0.25,0,0.77,58%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
19300032,Elsinho,34,71 kg,178 cm,,-,BRA,Hero Indian Super League,Jamshedpur,"€100,000 p/a",30/6/2026,DM,-,23,"2,070",72%,0.09,0,0,0,-,-,0,-,-1.75,0.04,0,0.08,0,1.91,94%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
19201785,Danilo,34,81 kg,187 cm,,-,BRA,Thai League 2 M-150 Championship,Suphanburi,"€279,000 p/a",30/6/2026,ST (C),-,43,"3,870",59%,0.14,0.06,0,0,-,-,0,12%,2.28,1.49,0,0.3,0,0.86,67%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
63011025,Jakub Holúbek,34,76 kg,181 cm,,-,SVK,NIKÉ Liga,Trencin,"€21,000 p/a",30/6/2026,D/M (L),-,15,"1,261",85%,0.07,0.02,6.99,0.93,-,14%,0.57,-,-0.14,0,0.07,0.01,0,1.5,68%,1.5,0,0.57,6.42,49%,3.14,0.79,12.35,16.7,10.56,1.14,11.5km,1.71,7.78,-,-,-,-
65032723,Rafiq de Goede,32,74 kg,180 cm,,-,RSA,DStv Premiership,Cape Town Spurs,"€93,500 p/a",30/6/2026,D (C),-,25,"2,208",86%,-,0.03,3.51,0.37,0.08,50%,0.08,40%,1.62,0.08,0.08,0.02,2,1.35,77%,1.75,0.33,0.82,7.79,65%,5.05,0.57,10.11,4.61,4.28,-,10.6km,1.18,2.77,-,-,-,-
2000193522,Sammy Mohammad,20,61 kg,169 cm,,-,JOR,Jordan Pro League,Al-Faisaly (JOR),"€17,250 p/a",30/6/2026,D/WB (L),-,25,"2,495",83%,0.04,0.07,4.58,0.9,0.07,8%,0.29,25%,0.91,0.11,0.14,0.04,0,1.88,80%,1.88,0.07,0.32,5.09,43%,2.16,0.61,9.05,16.52,10.53,1.19,11.7km,2.02,6.96,-,-,-,-
19119116,William,33,80 kg,183 cm,,-,BRA,Hero I-League,Sreenidi,"€123,000 p/a",30/6/2026,ST (C),-,15,"1,350",57%,0.2,0.06,0,0,-,-,0,12%,0.64,1.47,0,0.29,0,0.8,63%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
63011820,Jozef Dolny,33,74 kg,181 cm,,-,SVK,Druhá Futbalová Liga,Presov,"€45,000 p/a",30/6/2026,"AM (C), ST (C)",-,19,"1,755",87%,-,0.15,0.82,0.72,0.26,11%,0.05,17%,-0.01,0.87,0.41,0.26,0,0.87,74%,0.67,0,0.15,11.23,17%,1.95,0.21,2.51,25.74,6.67,0.97,11.2km,1.38,7.54,-,-,-,-
24011491,Tomislav Šarić,34,79 kg,186 cm,,-,CRO,OTP Bank Liga,Nyíregyháza,"€94,000 p/a",30/6/2026,DM,-,14,993,91%,0.27,0.27,4.62,1.72,0.45,11%,0.09,-,-0.6,0.09,0,0.05,0,2.54,82%,1.72,0.18,0.45,5.8,52%,2.99,0.36,14.77,6.98,8.16,0.27,12.1km,2.99,9.06,-,-,-,-
2000245389,Patrick Menene,27,82 kg,179 cm,,-,GAB,National Foot 1,CF Mounana,"€13,250 p/a",30/6/2026,GK,-,37,"3,321",58%,-,0,0,0,-,-,-,-,0,-,-,0,3,0.08,38%,9.19,0,0,-,-,-,-,3.69,7.18,0,-,5.1km,0,0,17,78,30,0.01
19055091,Rafael Galhardo,33,68 kg,176 cm,,-,BRA,Thai League 2 M-150 Championship,Rayong,"€305,000 p/a",30/6/2026,D/WB/M (R),-,42,"3,800",67%,0.05,0.1,0,0,-,-,0,4%,-2.99,0.38,0,0.12,0,1.66,96%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
23492045,Yahya Elhindi,26,70 kg,184 cm,,-,LIB,LFA Premier League,Ahed,"€91,500 p/a",30/6/2026,DM,-,31,"2,790",69%,0.23,0,0,0,-,-,0,15%,1.3,0.1,0,0.02,0,1.97,62%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
67092251,Lago Junior,34,76 kg,180 cm,,-,CIV,MTN Ligue 1,RC Abidjan,"€104,000 p/a",30/6/2026,AM (RL),-,43,"3,870",60%,0.23,0.07,0,0,-,-,0,9%,-6.45,1.58,0,0.41,0,0.84,82%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
23438959,Thaer Krouma,35,78 kg,187 cm,,-,SYR,Hero Indian Super League,Mumbai,"€145,000 p/a",30/6/2026,"DM, M (C)",-,40,"3,600",69%,0.1,0.09,0,0,-,-,0,11%,0.32,0.1,0,0.04,0,1.5,97%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
18087395,Hendrix Ndikumana,28,80 kg,184 cm,,-,BDI,Eerste nationale,KSK Heist,"€12,750 p/a",30/6/2026,D (C),-,17,"1,525",88%,-,0.05,3.48,0.59,0.3,0%,0,9%,-0.25,0.12,0.24,0.07,0,0.83,82%,1.3,0.06,0.3,6.96,64%,4.49,0.47,12.92,5.37,5.37,0.06,11.5km,1.06,3.9,-,-,-,-
18060025,Deni Milošević,30,73 kg,183 cm,,-,BIH,Prva Liga Federacije,Jedinstvo,"€344,000 p/a",30/6/2026,AM (R),-,37,"3,330",71%,0.16,0.1,0,0,-,-,0,2%,-6.48,0.59,0,0.2,0,1.05,93%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
71069157,Valeriy Voskonyan,31,74 kg,178 cm,,-,ARM,VBET Armenian Premier League,Ararat-Armenia,"€14,250 p/a",30/6/2026,GK,-,12,"1,031",50%,-,0,0,0,-,-,-,-,0,-,-,0,0,0,0%,4.28,0,0,-,-,-,-,1.57,5.15,0,-,2.5km,0,0,7,14,3,-0.26
71101167,Mykola Haiduchyk,25,80 kg,187 cm,,-,UKR,Isuzu UTE A-League,Perth Glory,"€24,500 p/a",30/6/2026,ST (C),-,15,"1,735",88%,0.16,0.06,1.04,0.67,0.16,0%,0,17%,1.52,1.4,0.78,0.39,0,1.5,91%,0.83,0.05,0.1,12.92,41%,5.29,0.16,2.65,20.65,6.64,0.83,11.5km,1.82,7,-,-,-,-
17011226,Alexandr Karnitskiy,36,74 kg,187 cm,,-,BLR,Merkantil Bank Liga,Tatabánya,"€44,000 p/a",30/6/2026,"DM, M (C)",-,21,"1,734",88%,0.26,0.09,3.74,1.3,0.21,8%,0.1,-,-0.5,0,0.1,0.03,0,2.13,82%,0.83,0.1,0.42,5.19,52%,2.7,0.42,10.43,16.14,8.98,0.83,12.6km,2.6,11.11,-,-,-,-
51013594,Iván Pineda,32,77 kg,175 cm,,-,MEX,Liga BBVA Expansión MX,Correcaminos,"€176,000 p/a",30/6/2026,D (L),-,27,"2,188",86%,0.04,0.05,6.21,1.15,0.16,18%,0.58,20%,0.56,0.04,0.08,0.02,0,2.3,77%,1.4,0.25,0.21,5.43,50%,2.71,1.03,14.23,11.68,11.68,0.95,12.4km,2.34,7.53,-,-,-,-
15086027,Yared Abetew,25,84 kg,190 cm,,-,ETH,PS4 National Premier Leagues - South Australia,Adelaide City,"€41,500 p/a",30/6/2026,D (C),-,30,"2,614",85%,0.03,0.04,3.58,0.24,0.1,0%,0,18%,2.08,0.21,0.31,0.07,0,1.17,92%,1.27,0.17,1.1,8.57,70%,6.03,0.34,11.81,2.79,3.99,0.03,9.6km,1,2.62,-,-,-,-
51055630,Eric Cantú,26,60 kg,171 cm,,-,MEX,Liga Premier de México Serie A - Grupo I,Orgullo Reynosa,"€249,000 p/a",30/6/2026,DM,-,41,"3,507",86%,0.1,0.14,5.41,0.92,0.21,15%,0.46,3%,-3.06,0.26,0.28,0.1,0,1.64,79%,1.54,0.08,0.49,6.08,71%,4.34,0.56,13.55,10.42,13.83,1.49,12.1km,1.77,6.13,-,-,-,-
51071724,Luis Razo,31,71 kg,180 cm,,-,MEX,Liga BBVA Expansión MX,Mineros,"€150,000 p/a",30/6/2026,ST (C),-,12,"1,321",84%,0.07,0.04,0.68,0.68,0.14,18%,0.14,24%,3.94,1.43,0.75,0.34,0,0.82,63%,0.2,0,0.14,12.2,35%,4.29,0.07,1.57,19.35,5.59,1.09,12.0km,1.43,6.34,-,-,-,-
23291778,Ali Al-Jabri,35,69 kg,174 cm,,-,OMA,Oman Professional League,Dhofar,"€10,250 p/a",30/6/2026,DM,-,27,"2,622",72%,0.17,0.04,0.45,0.17,0.03,50%,0.07,31%,2.49,0.17,0.03,0.09,0,1.92,80%,0.03,0,0.07,0.58,35%,0.21,-,1.24,1.48,0.69,0.03,1.3km,0.31,1.24,-,-,-,-
23288355,Abbas Bouazar,32,71 kg,178 cm,,-,IRN,Azadegan League,Saipa,"€104,000 p/a",30/6/2026,AM (LC),-,22,"2,321",86%,0.12,0.23,3.41,1.09,0.58,25%,0.12,-,-1.48,0.08,0.08,0.06,0,1.59,82%,0.85,0.08,0.08,4.19,39%,1.63,0.62,9.42,18.34,7.6,1.28,11.8km,2.83,10.59,-,-,-,-
14244732,Manuel Panaro,23,53 kg,168 cm,,-,ARG,Qatar Second Division League,Al-Shahaniya,"€421,000 p/a",30/6/2026,AM (R),-,26,"2,340",72%,0.19,0,0,0,-,-,0,7%,-1.34,0.58,0,0.13,0,1.19,57%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
2000276608,Nikola Jovanović,22,75 kg,183 cm,,-,SRB,Srpska liga Zapad,Mačva,"€18,750 p/a",30/6/2026,D (R),-,39,"3,287",86%,0.11,0.07,3.56,1.18,0.11,12%,1.1,21%,1.8,0.11,0.14,0.03,0,2.35,85%,1.2,0.16,0.27,5.61,70%,3.94,0.57,14.65,15.58,14.02,1.97,13.2km,2.52,11.34,-,-,-,-
23243644,Moayad Al-Ajan,32,70 kg,174 cm,,-,SYR,Syrian Premier League,Al-Jaish (SYR),"€149,000 p/a",30/6/2026,D (RL),-,33,"2,970",69%,0.06,0.1,0,0,-,-,0,15%,0.71,0.06,0,0.04,0,1.82,92%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
51013807,Irving Zurita,33,61 kg,169 cm,,-,MEX,Liga Premier de México Serie A - Grupo II,Cafetaleros,"€115,000 p/a",30/6/2026,D (RL),-,18,"2,363",83%,0.23,0.2,4.08,0.99,0.11,11%,0.65,10%,-1.34,0.23,0.34,0.17,0,2.25,86%,0.76,0.08,0.42,4.95,45%,2.21,0.38,11.24,10.02,9.67,1.41,10.7km,1.83,6.47,-,-,-,-
76043695,Cristian Zúñiga,33,70 kg,177 cm,,-,COL,Liga de Fútbol de Primera División,Santos (CRC),"€126,000 p/a",30/6/2026,ST (C),-,42,"3,781",56%,0.21,0.12,0,0,-,-,0,3%,-7.84,0.9,0,0.26,0,0.83,60%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
14039618,Nicolás Martínez Vargas,34,77 kg,179 cm,,-,ARG,Liga Nacional de Fútbol de Guatemala,Cobán Imperial,"€65,500 p/a",30/6/2026,ST (C),-,46,"4,140",57%,0.11,0.08,0,0,-,-,0,7%,-6.64,1.35,0,0.34,0,0.89,67%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
23238349,Muhannad Khairallah,31,78 kg,189 cm,,-,JOR,Jordan Pro League,Al-Faisaly (JOR),"€97,500 p/a",30/6/2026,D (C),-,26,"2,644",84%,-,0.04,3.1,0.27,0.1,0%,0,-,-1.15,0.1,0.24,0.04,0,0.85,74%,1.63,0.2,0.99,9.05,62%,5.65,0.54,11.27,4.19,3.91,0.07,9.9km,1.02,3,-,-,-,-
13227411,Austin Muwowo,28,58 kg,167 cm,,-,ZAM,MTN/FAZ Super Division,Kabwe Warriors,"€93,500 p/a",30/6/2026,M (C),-,43,"3,870",68%,0.14,0.1,0,0,-,-,0,2%,-11.5,0.98,0,0.31,0,1.02,80%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
81000905,Dever Orgill,35,80 kg,183 cm,,-,JAM,Red Stripe Premier League,Humble Lion,"€67,000 p/a",30/6/2026,ST (C),-,43,"3,870",55%,0.07,0.07,0,0,-,-,0,8%,-4.5,1.26,0,0.36,0,0.84,59%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
55013000,Paulinho,33,71 kg,176 cm,,-,POR,Divisão de Honra - AF Porto Série 1,Leixões B,"€31,500 p/a",30/6/2026,D/WB (R),-,15,"1,347",86%,0.13,0.11,4.48,1.34,0.47,21%,1.94,13%,0.55,0.6,0.53,0.23,0,1.34,74%,1.8,0,0.33,6.88,53%,3.67,0.73,15.97,10.49,15.57,1.14,12.5km,1.47,8.29,-,-,-,-
13211422,Tamer Seyam,32,68 kg,186 cm,,-,PLE,Hilux Revo Thai League,Prachuap,"€149,000 p/a",30/6/2026,AM (L),-,30,"2,718",57%,0.13,0.07,0,0,-,-,0,6%,-5.18,1.32,0,0.34,0,0.86,81%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
13201540,Walter Bwalya,30,78 kg,180 cm,,-,ZAM,Oman Professional League,Al-Nahda,"€196,000 p/a",30/6/2026,ST (C),-,35,"3,150",58%,0.2,0.09,0,0,-,-,0,10%,-1.51,1.49,0,0.36,0,1.06,59%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
93024202,Alexander Michel,32,78 kg,183 cm,,-,LIB,LFA Premier League,Al-Ansar,"€27,500 p/a",30/6/2026,D (C),-,34,"3,234",74%,0.14,0.07,0.78,0.17,0.06,0%,0,9%,-0.72,0.17,0,0.08,0,2,92%,0.33,0.08,0.06,1.17,64%,0.75,0.06,2.98,0.42,0.7,-,1.6km,0.28,0.67,-,-,-,-
13173467,Souleymane Diallo,34,80 kg,191 cm,,-,MTN,FFRIM Super D1,FC Nouadhibou,"€9,750 p/a",30/6/2026,GK,-,32,"2,907",62%,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,0,0,0,0
13167697,Dominique Mendy,31,77 kg,185 cm,,-,SEN,La Ligue Sénégalaise de Football Professionnel,ASC Jaraaf,"€65,500 p/a",30/6/2026,ST (C),-,41,"3,642",61%,0.15,0.07,0.05,0.05,0.05,0%,0,13%,0.78,1.56,0.05,0.35,0,0.99,52%,0.1,0,0,0.69,43%,0.3,0.05,1.53,1.21,0.69,0.2,1.1km,0.07,0.86,-,-,-,-
85057789,Yannick Aguemon,33,72 kg,178 cm,,-,BEN,Beninese Ligue 1 - Pool B,Loto FC,"€54,000 p/a",30/6/2026,AM (RL),-,42,"3,805",72%,0.24,0.1,0,0,-,-,0,6%,-2.85,0.83,0,0.16,0,1.09,81%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
13129660,Yannick Zakri,34,78 kg,185 cm,,-,CIV,MTN Ligue 1,SO Armée,"€58,500 p/a",30/6/2026,"AM (RC), ST (C)",-,43,"3,870",58%,0.09,0.09,0,0,-,-,0,9%,-1.58,1.49,0,0.32,0,1.16,58%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
85079418,Christophe Diedhiou,37,75 kg,191 cm,,-,SEN,La Ligue Sénégalaise de Football Professionnel,Casa Sports,"€6,750 p/a",30/6/2026,D (C),-,41,"3,690",69%,0.1,0,0,0,-,-,0,17%,1.55,0.05,0,0.04,0,1.61,99%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
2000296288,Filip Stojev,22,88 kg,196 cm,,-,SRB,Prva liga Srbije,FAP,"€12,750 p/a",30/6/2026,AM (L),-,33,"2,749",87%,0.16,0.16,2.19,1.64,0.23,20%,0.88,16%,1.54,0.69,0.36,0.15,0,2.36,82%,1.31,0,0.13,7.43,50%,3.7,0.43,4.58,18.07,11.95,2.13,12.2km,3.04,10.35,-,-,-,-
12080077,Mamour Niang,26,67 kg,176 cm,,-,SEN,La Ligue Sénégalaise de Football Professionnel,Casa Sports,"€14,750 p/a",30/6/2026,M/AM (C),-,43,"3,870",61%,0.07,0.06,0,0,-,-,0,12%,-1.45,1.53,0,0.38,0,1.05,83%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
87015301,Rubilio Castillo,33,78 kg,183 cm,,-,HON,Liga Betcris de Honduras,Motagua,"€35,000 p/a",30/6/2026,ST (C),-,43,"3,775",66%,0.17,0.08,0.86,0.17,0.07,20%,0.07,2%,-17.18,1.31,0.12,0.46,0,1.07,64%,0.14,0,0.07,0.86,58%,0.5,0.07,2.55,1.6,1.74,0.21,2.4km,0.55,1.76,-,-,-,-
12036125,Ahmed Jahouh,36,81 kg,188 cm,,-,MAR,Hero Indian Super League,Odisha,"€184,000 p/a",30/6/2026,"DM, M/AM (C)",-,40,"3,600",66%,-,0.08,0,0,-,-,0,4%,-5.44,0.68,0,0.19,0,0.9,88%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
91014082,Ufuk Budak,34,70 kg,180 cm,,-,AZE,TFF 2. Lig Kırmızı Grup,İnegölspor,"€25,000 p/a",30/6/2026,D (L),-,17,"1,481",89%,0.06,0.02,5.29,1.28,0.06,20%,0.61,33%,0.44,0.06,0,0.03,0,2.49,85%,1.58,0.06,0.55,6.14,43%,2.61,0.79,9.42,17.32,10.09,0.49,11.7km,2.19,8.33,-,-,-,-
8443233,Henri Saivet,34,71 kg,175 cm,,-,SEN,La Ligue Sénégalaise de Football Professionnel,Génération Foot,"€9,500 p/a",30/6/2026,M (C),-,39,"2,787",89%,0.19,0.17,3.1,1.36,0.1,17%,0.16,6%,-2.09,0.29,0.42,0.13,0,2.03,84%,0.87,0.03,0.06,4.49,36%,1.61,0.32,13.3,14.56,8.3,1,12.1km,2.94,10.62,-,-,-,-
51011179,Daniel Cisneros,33,63 kg,169 cm,,-,MEX,Liga BBVA Expansión MX,Cimarrones,"€203,000 p/a",30/6/2026,M (C),-,15,"1,214",89%,0.3,0.26,4.08,1.63,0.22,13%,0.15,13%,1.09,0.52,0.59,0.07,0,1.56,78%,0.89,0.07,0.07,3.41,22%,0.74,0.44,15.64,10.6,8.3,1.33,12.1km,2.67,11.05,-,-,-,-
2000062762,Shewaferaw Lavet,21,59 kg,166 cm,,-,ETH,Castel Ethiopia Premier League,Saint George,"€33,500 p/a",30/6/2026,M/AM (R),-,33,"3,055",67%,0.12,0.08,0,0,-,-,0,8%,-1.25,0.35,0,0.13,0,0.91,79%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-
